"regulator_symbol","regulator_id","target_symbol","target_id","database","evidence","confidence"
"BRCA1","672","AKR1B1","231","tred","Experimental","High"
"BRCA1","672","TP53","7157","tred","Experimental","High"
"BRCA1","672","TAF10","6881","tred","Experimental","High"
"BRCA1","672","STAT3","6774","tred","Experimental","High"
"BRCA1","672","ELK4","2005","tred","Experimental","High"
"BRCA1","672","ELK1","2002","tred","Experimental","High"
"BRCA1","672","DDB2","1643","tred","Experimental","High"
"BRCA1","672","hsa-miR-146b","MIMAT0002809","transmir","Experimental","High"
"BRCA1","672","hsa-miR-146a","MIMAT0000449","transmir","Experimental","High"
"BRCA1","672","BCL2","596","tred","Experimental","High"
"BRCA1","672","AREG","374","tred","Experimental","High"
"BRCA1","672","AR","367","tred","Experimental","High"
"BRCA1","672","ESR1","2099","tred","Experimental","High"
"BRCA1","672","ERG","2078","tred","Experimental","High"
"BRCA1","672","ETS1","2113","tred","Experimental","High"
"BRCA1","672","GADD45A","1647","tred","Experimental","High"
"BRCA1","672","IGF1R","3480","tred","Experimental","High"
"BRCA1","672","JAK1","3716","tred","Experimental","High"
"BRCA1","672","JAK2","3717","tred","Experimental","High"
"BRCA1","672","KCNH4","23415","tred","Experimental","High"
"BRCA1","672","KCNH8","131096","tred","Experimental","High"
"BRCA1","672","PCNA","5111","tred","Experimental","High"
"BRCA2","675","FHIT","2272","tred","Experimental","High"
"BRCA2","675","ESR1","2099","tred","Experimental","High"
"BRCA2","675","RAD51","5888","hprd,kegg","Experimental","High"
"BRD2","6046","hsa-miR-143","MIMAT0000435","transmir","Experimental","High"
"BRD2","6046","hsa-miR-15b","MIMAT0000417","transmir","Experimental","High"
"CAMP","820","hsa-miR-155","MIMAT0000646","transmir","Experimental","High"
"CCND1","595","hsa-miR-20a","MIMAT0000075","transmir","Experimental","High"
"CCND1","595","hsa-miR-17","MIMAT0000070","transmir","Experimental","High"
"CDKN1A","1026","hsa-miR-449b","MIMAT0003327","transmir","Experimental","High"
"CDKN1A","1026","hsa-miR-449a","MIMAT0001541","transmir","Experimental","High"
"CDKN2A","1029","hsa-miR-410","MIMAT0002171","transmir","Experimental","High"
"CDX2","1045","hsa-miR-125b","MIMAT0000423","transmir","Experimental","High"
"CEBPA","1050","HOMER3","9454","tred","Experimental","High"
"CEBPA","1050","HP","3240","tred","Experimental","High"
"CEBPA","1050","HPX","3263","tred","Experimental","High"
"CEBPA","1050","HSPA4","3308","tred","Experimental","High"
"CEBPA","1050","IGF1","3479","tred","Experimental","High"
"CEBPA","1050","IGFBP1","3484","tred","Experimental","High"
"CEBPA","1050","IL10","3586","tred","Experimental","High"
"CEBPA","1050","IL12B","3593","tred","Experimental","High"
"CEBPA","1050","IL1A","3552","tred","Experimental","High"
"CEBPA","1050","IL3","3562","tred","Experimental","High"
"CEBPA","1050","IL4","3565","tred","Experimental","High"
"CEBPA","1050","IL5","3567","tred","Experimental","High"
"CEBPA","1050","IL8","3576","tred","Experimental","High"
"CEBPA","1050","IRS1","3667","tred","Experimental","High"
"CEBPA","1050","ITGA2","3673","tred","Experimental","High"
"CEBPA","1050","ITGA5","3678","tred","Experimental","High"
"CEBPA","1050","ITGAL","3683","tred","Experimental","High"
"CEBPA","1050","ITGB2","3689","tred","Experimental","High"
"CEBPA","1050","IVL","3713","tred","Experimental","High"
"CEBPA","1050","KAT7","11143","tred","Experimental","High"
"CEBPA","1050","KCNH4","23415","tred","Experimental","High"
"CEBPA","1050","KCNH8","131096","tred","Experimental","High"
"CEBPA","1050","KCNMA1","3778","tred","Experimental","High"
"CEBPA","1050","KIAA0146","23514","tred","Experimental","High"
"CEBPA","1050","LBP","3929","tred","Experimental","High"
"CEBPA","1050","LDLR","3949","tred","Experimental","High"
"CEBPA","1050","LEP","3952","tred","Experimental","High"
"CEBPA","1050","LIPC","3990","tred","Experimental","High"
"CEBPA","1050","LSP1","4046","tred","Experimental","High"
"CEBPA","1050","LTF","4057","tred","Experimental","High"
"CEBPA","1050","MAT2A","4144","tred","Experimental","High"
"CEBPA","1050","MME","4311","tred","Experimental","High"
"CEBPA","1050","MMP11","4320","tred","Experimental","High"
"CEBPA","1050","MMP12","4321","tred","Experimental","High"
"CEBPA","1050","MPO","4353","tred","Experimental","High"
"CEBPA","1050","MSR1","4481","tred","Experimental","High"
"CEBPA","1050","MYBL1","4603","tred","Experimental","High"
"CEBPA","1050","MYC","4609","kegg","Experimental","High"
"CEBPA","1050","NFYA","4800","tred","Experimental","High"
"CEBPA","1050","NFYB","4801","tred","Experimental","High"
"CEBPA","1050","NFYC","4802","tred","Experimental","High"
"CEBPA","1050","NOS2","4843","tred","Experimental","High"
"CEBPA","1050","NR5A1","2516","tred","Experimental","High"
"CEBPA","1050","PCK2","5106","tred","Experimental","High"
"CEBPA","1050","PCNA","5111","tred","Experimental","High"
"CEBPA","1050","PPARG","5468","tred","Experimental","High"
"CEBPA","1050","PREB","10113","tred","Experimental","High"
"CEBPA","1050","PSG1","5669","tred","Experimental","High"
"CEBPA","1050","PTGS2","5743","tred","Experimental","High"
"CEBPA","1050","RB1","5925","tred","Experimental","High"
"CEBPA","1050","RNASE2","6036","tred","Experimental","High"
"CEBPA","1050","SCD","6319","tred","Experimental","High"
"CEBPA","1050","SERPINC1","462","tred","Experimental","High"
"CEBPA","1050","SFTPD","6441","tred","Experimental","High"
"CEBPA","1050","SLC10A1","6554","tred","Experimental","High"
"CEBPA","1050","SLC9A1","6548","tred","Experimental","High"
"CEBPA","1050","SOD1","6647","tred","Experimental","High"
"CEBPA","1050","SP1","6667","tred","Experimental","High"
"CEBPA","1050","SREBF1","6720","tred","Experimental","High"
"CEBPA","1050","SREBF2","6721","tred","Experimental","High"
"CEBPA","1050","STAR","6770","tred","Experimental","High"
"CEBPA","1050","TF","7018","tred","Experimental","High"
"CEBPA","1050","TGFB1","7040","tred","Experimental","High"
"CEBPA","1050","TK1","7083","tred","Experimental","High"
"CEBPA","1050","TOP2A","7153","tred","Experimental","High"
"CEBPA","1050","TP53","7157","tred","Experimental","High"
"CEBPA","1050","TPH1","7166","tred","Experimental","High"
"CEBPA","1050","TRD@","6964","tred","Experimental","High"
"CEBPA","1050","TWF2","11344","tred","Experimental","High"
"CEBPA","1050","UBE2L3","7332","tred","Experimental","High"
"CEBPA","1050","UBP1","7342","tred","Experimental","High"
"CEBPA","1050","UHRF1","29128","tred","Experimental","High"
"CEBPA","1050","XDH","7498","tred","Experimental","High"
"CEBPA","1050","hsa-miR-34a","MIMAT0000255","transmir","Experimental","High"
"CEBPA","1050","GDNF","2668","tred","Experimental","High"
"CEBPA","1050","GADD45A","1647","tred","Experimental","High"
"CEBPA","1050","FN1","2335","tred","Experimental","High"
"CEBPA","1050","FGL2","10875","tred","Experimental","High"
"CEBPA","1050","FGFBP1","9982","tred","Experimental","High"
"CEBPA","1050","FGA","2243","tred","Experimental","High"
"CEBPA","1050","FCAR","2204","tred","Experimental","High"
"CEBPA","1050","FASN","2194","tred","Experimental","High"
"CEBPA","1050","FAS","355","tred","Experimental","High"
"CEBPA","1050","F9","2158","tred","Experimental","High"
"CEBPA","1050","F8","2157","tred","Experimental","High"
"CEBPA","1050","F3","2152","tred","Experimental","High"
"CEBPA","1050","EPX","8288","tred","Experimental","High"
"CEBPA","1050","CPS1","1373","ucsc,tred","Experimental","High"
"CEBPA","1050","CSF3R","1441","tred,kegg","Experimental","High"
"CEBPA","1050","CSRP1","1465","ucsc,tred","Experimental","High"
"CEBPA","1050","IL6","3569","tred,kegg","Experimental","High"
"CEBPA","1050","SAA1","6288","ucsc,tred","Experimental","High"
"CEBPA","1050","TFAP2A","7020","ucsc,tred","Experimental","High"
"CEBPA","1050","TIMP2","7077","ucsc,tred","Experimental","High"
"CEBPA","1050","TSC22D3","1831","ucsc,tred","Experimental","High"
"CEBPA","1050","EPO","2056","tred","Experimental","High"
"CEBPA","1050","ENPP3","5169","tred","Experimental","High"
"CEBPA","1050","ELN","2006","tred","Experimental","High"
"CEBPA","1050","ELK1","2002","tred","Experimental","High"
"CEBPA","1050","RUNX1T1","862","kegg","Experimental","High"
"CEBPA","1050","RUNX1","861","hprd,kegg","Experimental","High"
"CEBPA","1050","FLT3","2322","kegg","Experimental","High"
"CEBPA","1050","ELANE","1991","tred","Experimental","High"
"CEBPA","1050","EHHADH","1962","tred","Experimental","High"
"CEBPA","1050","EDN1","1906","tred","Experimental","High"
"CEBPA","1050","E2F3","1871","kegg","Experimental","High"
"CEBPA","1050","E2F2","1870","kegg","Experimental","High"
"CEBPA","1050","E2F1","1869","kegg","Experimental","High"
"CEBPA","1050","CYP3A7","1551","tred","Experimental","High"
"CEBPA","1050","CYP21A2","1589","tred","Experimental","High"
"CEBPA","1050","CXCL9","4283","tred","Experimental","High"
"CEBPA","1050","CSN2","1447","tred","Experimental","High"
"CEBPA","1050","CSF1","1435","tred","Experimental","High"
"CEBPA","1050","CREB1","1385","tred","Experimental","High"
"CEBPA","1050","COMT","1312","tred","Experimental","High"
"CEBPA","1050","CFTR","1080","tred","Experimental","High"
"CEBPA","1050","CETP","1071","tred","Experimental","High"
"CEBPA","1050","CEL","1056","tred","Experimental","High"
"CEBPA","1050","hsa-miR-29b","MIMAT0000100","transmir","Experimental","High"
"CEBPA","1050","CDKN1A","1026","tred","Experimental","High"
"CEBPA","1050","CDK2","1017","tred","Experimental","High"
"CEBPA","1050","CDH13","1012","tred","Experimental","High"
"CEBPA","1050","CD19","930","tred","Experimental","High"
"CEBPA","1050","CD14","929","tred","Experimental","High"
"CEBPA","1050","CCR2","729230","tred","Experimental","High"
"CEBPA","1050","CCNE1","898","tred","Experimental","High"
"CEBPA","1050","CCND1","595","tred","Experimental","High"
"CEBPA","1050","CCNB1","891","tred","Experimental","High"
"CEBPA","1050","CCL5","6352","tred","Experimental","High"
"CEBPA","1050","C8orf76","84933","tred","Experimental","High"
"CEBPA","1050","BCL2","596","tred","Experimental","High"
"CEBPA","1050","APOB","338","tred","Experimental","High"
"CEBPA","1050","APOA1","335","tred","Experimental","High"
"CEBPA","1050","ALOX5AP","241","tred","Experimental","High"
"CEBPA","1050","ALB","213","tred","Experimental","High"
"CEBPA","1050","AGXT","189","tred","Experimental","High"
"CEBPA","1050","AGT","183","tred","Experimental","High"
"CEBPA","1050","AEBP1","165","tred","Experimental","High"
"CEBPA","1050","ADIPOQ","9370","tred","Experimental","High"
"CEBPA","1050","ACE","1636","tred","Experimental","High"
"CEBPA","1050","ACACA","31","tred","Experimental","High"
"CEBPA","1050","ABCC1","4363","tred","Experimental","High"
"CEBPA","1050","ABCB1","5243","tred","Experimental","High"
"CEBPA","1050","hsa-miR-29a","MIMAT0000086","transmir","Experimental","High"
"CEBPA","1050","hsa-miR-223","MIMAT0000280","transmir","Experimental","High"
"CEBPA","1050","hsa-miR-1","MIMAT0000416","transmir","Experimental","High"
"CEBPA","1050","GPX4","2879","tred","Experimental","High"
"CEBPA","1050","GNRHR","2798","tred","Experimental","High"
"CEBPA","1050","GSK3A","2931","tred","Experimental","High"
"CEBPA","1050","GSK3B","2932","tred","Experimental","High"
"CEBPA","1050","GUCY2C","2984","tred","Experimental","High"
"CEBPA","1050","HBE1","3046","tred","Experimental","High"
"CEBPA","1050","HMGB1","3146","tred","Experimental","High"
"CEBPA","1050","HMGCS1","3157","tred","Experimental","High"
"CEBPA","1050","HMGCS2","3158","tred","Experimental","High"
"CEBPA","1050","HNF4A","3172","tred","Experimental","High"
"CEBPB","1051","IL3","3562","tred","Experimental","High"
"CEBPB","1051","UGT1A10","54575","tred","Experimental","High"
"CEBPB","1051","TRIM26","7726","tred","Experimental","High"
"CEBPB","1051","TNFAIP6","7130","tred","Experimental","High"
"CEBPB","1051","TNF","7124","tred","Experimental","High"
"CEBPB","1051","TGFB1","7040","tred","Experimental","High"
"CEBPB","1051","SOD1","6647","tred","Experimental","High"
"CEBPB","1051","SMAD4","4089","tred","Experimental","High"
"CEBPB","1051","SMAD3","4088","tred","Experimental","High"
"CEBPB","1051","SH2D3C","10044","tred","Experimental","High"
"CEBPB","1051","SFTPD","6441","tred","Experimental","High"
"CEBPB","1051","SAA2","6289","tred","Experimental","High"
"CEBPB","1051","PTGS2","5743","tred","Experimental","High"
"CEBPB","1051","PTGS1","5742","tred","Experimental","High"
"CEBPB","1051","PRL","5617","tred","Experimental","High"
"CEBPB","1051","PRG2","5553","tred","Experimental","High"
"CEBPB","1051","PPARG","5468","tred","Experimental","High"
"CEBPB","1051","POU5F1","5460","tred","Experimental","High"
"CEBPB","1051","OTC","5009","tred","Experimental","High"
"CEBPB","1051","NOS2","4843","tred","Experimental","High"
"CEBPB","1051","MIA","8190","tred","Experimental","High"
"CEBPB","1051","MEFV","4210","tred","Experimental","High"
"CEBPB","1051","LEP","3952","tred","Experimental","High"
"CEBPB","1051","ITGB2","3689","tred","Experimental","High"
"CEBPB","1051","INSR","3643","tred","Experimental","High"
"CEBPB","1051","IL8","3576","tred","Experimental","High"
"CEBPB","1051","IL6","3569","tred","Experimental","High"
"CEBPB","1051","IL5","3567","tred","Experimental","High"
"CEBPB","1051","IL4","3565","tred","Experimental","High"
"CEBPB","1051","IL24","11009","tred","Experimental","High"
"CEBPB","1051","IL1B","3553","tred","Experimental","High"
"CEBPB","1051","IL1A","3552","tred","Experimental","High"
"CEBPB","1051","IL18BP","10068","tred","Experimental","High"
"CEBPB","1051","IL17F","112744","tred","Experimental","High"
"CEBPB","1051","IL12B","3593","tred","Experimental","High"
"CEBPB","1051","IL10","3586","tred","Experimental","High"
"CEBPB","1051","IGHG3","3502","tred","Experimental","High"
"CEBPB","1051","IGF2","3481","tred","Experimental","High"
"CEBPB","1051","ICAM1","3383","tred","Experimental","High"
"CEBPB","1051","HSP90AA2","3324","tred","Experimental","High"
"CEBPB","1051","HPX","3263","tred","Experimental","High"
"CEBPB","1051","TOP1","7150","ucsc,tred","Experimental","High"
"CEBPB","1051","TF","7018","ucsc,tred","Experimental","High"
"CEBPB","1051","SPINK1","6690","ucsc,tred","Experimental","High"
"CEBPB","1051","SAA1","6288","ucsc,tred","Experimental","High"
"CEBPB","1051","CSRP1","1465","ucsc,tred","Experimental","High"
"CEBPB","1051","CSF3R","1441","ucsc,tred","Experimental","High"
"CEBPB","1051","HP","3240","tred","Experimental","High"
"CEBPB","1051","HMGCS1","3157","tred","Experimental","High"
"CEBPB","1051","GADD45G","10912","tred","Experimental","High"
"CEBPB","1051","FURIN","5045","tred","Experimental","High"
"CEBPB","1051","FOS","2353","tred","Experimental","High"
"CEBPB","1051","F8","2157","tred","Experimental","High"
"CEBPB","1051","F3","2152","tred","Experimental","High"
"CEBPB","1051","ELN","2006","tred","Experimental","High"
"CEBPB","1051","DLC1","10395","tred","Experimental","High"
"CEBPB","1051","CYP19A1","1588","tred","Experimental","High"
"CEBPB","1051","CRH","1392","tred","Experimental","High"
"CEBPB","1051","CHAT","1103","tred","Experimental","High"
"CEBPB","1051","CETP","1071","tred","Experimental","High"
"CEBPB","1051","CELF1","10658","tred","Experimental","High"
"CEBPB","1051","CDH13","1012","tred","Experimental","High"
"CEBPB","1051","CD19","930","tred","Experimental","High"
"CEBPB","1051","CD14","929","tred","Experimental","High"
"CEBPB","1051","CCL5","6352","tred","Experimental","High"
"CEBPB","1051","CCL11","6356","tred","Experimental","High"
"CEBPB","1051","ALB","213","tred","Experimental","High"
"CEBPB","1051","AKR1C1","1645","tred","Experimental","High"
"CEBPB","1051","AFP","174","tred","Experimental","High"
"CEBPB","1051","ADM","133","tred","Experimental","High"
"CEBPB","1051","ADH6","130","tred","Experimental","High"
"CEBPB","1051","ABCC2","1244","tred","Experimental","High"
"CEBPB","1051","ABCB1","5243","tred","Experimental","High"
"CEBPB","1051","hsa-miR-143","MIMAT0000435","transmir","Experimental","High"
"CEBPD","1052","LEP","3952","tred","Experimental","High"
"CEBPD","1052","IL1B","3553","tred","Experimental","High"
"CEBPD","1052","IL1A","3552","tred","Experimental","High"
"CEBPD","1052","HPX","3263","tred","Experimental","High"
"CEBPD","1052","HMGCS1","3157","tred","Experimental","High"
"CEBPD","1052","GADD45G","10912","tred","Experimental","High"
