tf,target,confidence
MAX,SIGIRR,Low
MAX,SIPA1,Low
MAX,SIRT1,Low
MAX,SIRT2,Low
MAX,SIGMAR1,Low
MAX,SIK3,Low
MAX,SIL1,Low
MAX,SGPP1,Low
MAX,SH3YL1,Low
MAX,SHMT2,Low
MAX,SHPK,Low
MAX,SHPRH,Low
MAX,SHC3,Low
MAX,SHMT1,Low
MAX,SHE,Low
MAX,SHISA8,Low
MAX,SHISA4,Low
MAX,SGSH,Low
MAX,SH2D4A,Low
MAX,SH3KBP1,Low
MAX,SH3BP2,Low
MAX,SH3GL1,Low
MAX,SH3BP5,Low
MAX,SGSM2,Low
MAX,SLC9A5,Low
MAX,SGTA,Low
MAX,SH2B3,Low
MAX,SGTB,Low
MAX,SERPINE2,Low
MAX,SEZ6L2,Low
MAX,SFT2D2,Low
MAX,SGK3,Low
MAX,SGMS1,Low
MAX,SFT2D3,Low
MAX,SFXN1,Low
MAX,SGK1,Low
MAX,SFXN4,Low
MAX,SF1,Low
MAX,SF3B1,Low
MAX,SFMBT2,Low
MAX,SFR1,Low
MAX,SERPINI1,Low
MAX,SETDB2,Low
MAX,SETMAR,Low
MAX,SETD1B,Low
MAX,SETD7,Low
MAX,SETD4,Low
MAX,SETD6,Low
MAX,SCRN2,Low
MAX,SEC14L1,Low
MAX,SEMA6B,Low
MAX,SEPT11,Low
MAX,SERBP1,Low
MAX,SEPT9,Low
MAX,SEMA6D,Low
MAX,SEPSECS,Low
MAX,SEPT10,Low
MAX,SEMA7A,Low
MAX,SEMG2,Low
MAX,SEPHS2,Low
MAX,SEC16A,Low
MAX,SELT,Low
MAX,SEMA4B,Low
MAX,SEMA3B,Low
MAX,SEMA3F,Low
MAX,SEMA3E,Low
MAX,SEC22C,Low
MAX,SELPLG,Low
MAX,SELRC1,Low
MAX,SECISBP2,Low
MAX,SEH1L,Low
MAX,SECTM1,Low
MAX,SCRT1,Low
MAX,SDHD,Low
MAX,SEC11C,Low
MAX,SDK2,Low
MAX,SDR39U1,Low
MAX,SCRT2,Low
MAX,SDC3,Low
MAX,SDC4,Low
MAX,SDCCAG3,Low
MAX,SCYL1,Low
MAX,SDAD1,Low
MAX,RRP7A,Low
MAX,RRP7B,Low
MAX,RUSC1-AS1,Low
MAX,TRPC4AP,Low
MAX,TUBG2,Low
MAX,RUVBL1,Low
MAX,SCAMP1,Low
MAX,SCD,Low
MAX,SCO2,Low
MAX,SCFD2,Low
MAX,SCN4B,Low
MAX,SCN5A,Low
MAX,SCLY,Low
MAX,SCMH1,Low
MAX,SCAMP3,Low
MAX,SCARNA13,Low
MAX,SCARNA2,Low
MAX,SCARNA16,Low
MAX,SCAND3,Low
MAX,SCARB1,Low
MAX,SCAP,Low
MAX,RYBP,Low
MAX,SAMD8,Low
MAX,SATB2,Low
MAX,SCAF4,Low
MAX,SAYSD1,Low
MAX,SARDH,Low
MAX,SASH3,Low
MAX,SARM1,Low
MAX,SART3,Low
MAX,RYK,Low
MAX,SAFB2,Low
MAX,SAMD10,Low
MAX,SALL1,Low
MAX,RYR1,Low
MAX,SAE1,Low
MAX,S100A2,Low
MAX,S100P,Low
MAX,S100A6,Low
MAX,RRP9,Low
MAX,RRS1,Low
MAX,RTEL1,Low
MAX,RUFY3,Low
MAX,UBE2Q2P1,Low
MAX,RUNDC1,Low
MAX,TUBGCP3,Low
MAX,RUNX1,Low
MAX,RUSC1,Low
MAX,RTEL1-TNFRSF6B,Low
MAX,RTN4,Low
MAX,RTN4RL1,Low
MAX,RTP2,Low
MAX,RTF1,Low
MAX,RTN2,Low
MAX,RSL1D1,Low
MAX,RSPH10B2,Low
MAX,RSRC1,Low
MAX,UBE2R2,Low
MAX,RSPH3,Low
MAX,RSPO4,Low
MAX,RSPH9,Low
MAX,RSPO2,Low
MAX,RSPH10B,Low
MAX,UBE2S,Low
MAX,UBIAD1,Low
MAX,UBQLN4,Low
MAX,UBE2V1,Low
MAX,UBE3D,Low
MAX,UBFD1,Low
MAX,UBE2V2,Low
MAX,UBE3C,Low
MAX,TUBGCP4,Low
MAX,UBA52,Low
MAX,UBE2G1,Low
MAX,UBE2Q2,Low
MAX,UBE2G2,Low
MAX,UBE2K,Low
MAX,UBE2Q1,Low
MAX,UBAC1,Low
MAX,UBE2D3,Low
MAX,UBE2D4,Low
MAX,UBE2E1,Low
MAX,UBAP2,Low
MAX,UBE2C,Low
MAX,UBE2D2,Low
MAX,TUFM,Low
MAX,TXNL4A,Low
MAX,U2SURP,Low
MAX,TXNRD1,Low
MAX,TYSND1,Low
MAX,TXNRD2,Low
MAX,TYMP,Low
MAX,TUSC2,Low
MAX,TXLNG,Low
MAX,TXLNG2P,Low
MAX,TXNDC16,Low
MAX,TXNDC15,Low
MAX,TUT1,Low
MAX,TXLNA,Low
MAX,TRPM4,Low
MAX,TTC3,Low
MAX,TTLL12,Low
MAX,TUBA1C,Low
MAX,TUBA4B,Low
MAX,TUBB4B,Low
MAX,TUBB3,Low
MAX,TTLL13,Low
MAX,TTLL6,Low
MAX,TTYH3,Low
MAX,TTC37,Low
MAX,TTC39C,Low
MAX,TTI2,Low
MAX,TTL,Low
MAX,TTC4,Low
MAX,TTF2,Low
MAX,TTI1,Low
MAX,TRPT1,Low
MAX,TSEN2,Low
MAX,TSPAN3,Low
MAX,TTC28-AS1,Low
MAX,TST,Low
MAX,TTC21B,Low
MAX,TTC1,Low
MAX,TTC19,Low
MAX,TTC21A,Low
MAX,TTC17,Low
MAX,TSHZ1,Low
MAX,TSNAX-DISC1,Low
MAX,TSPAN12,Low
MAX,TSKU,Low
MAX,TSNAX,Low
MAX,TSN,Low
MAX,TSNARE1,Low
MAX,TRPV3,Low
MAX,TSC2,Low
MAX,TSC22D4,Low
MAX,TSC22D1,Low
MAX,TSC22D2,Low
MAX,TSC22D1-AS1,Low
MAX,MIR3127,Low
MAX,MIR3202-2,Low
MAX,MIR320A,Low
MAX,MIR337,Low
MAX,TBCD,Low
MAX,TBCE,Low
MAX,TERF2,Low
MAX,TRAP1,Low
MAX,TRAPPC10,Low
MAX,TRAPPC2L,Low
MAX,TRIP4,Low
MAX,TRIP6,Low
MAX,TRMT61B,Low
MAX,UBR4,Low
MAX,TRIQK,Low
MAX,TRMT112,Low
MAX,TRMT2A,Low
MAX,TRMT1,Low
MAX,TRMT11,Low
MAX,TRAPPC5,Low
MAX,TRIM46,Low
MAX,TRIM8,Low
MAX,TRIP10,Low
MAX,TRIP13,Low
MAX,TRIM55,Low
MAX,TRIM71,Low
MAX,TRIM59,Low
MAX,TRIM7,Low
MAX,TRAPPC6A,Low
MAX,TRIM3,Low
MAX,TRIM45,Low
MAX,TRIM39,Low
MAX,TRIM39-RPP21,Low
MAX,TRAPPC9,Low
MAX,TRHR,Low
MAX,TRDMT1,Low
MAX,TREX1,Low
MAX,TBCB,Low
MAX,TMEM180,Low
MAX,TNFAIP8,Low
MAX,TOP3B,Low
MAX,TRAF2,Low
MAX,TRAF3IP2,Low
MAX,TRAF7,Low
MAX,TRAFD1,Low
MAX,TRAF3IP2-AS1,Low
MAX,TRAF5,Low
MAX,TOPORS,Low
MAX,TPD52L2,Low
MAX,TPP2,Low
MAX,TPGS2,Low
MAX,TPM2,Low
MAX,TOR1A,Low
MAX,TP53RK,Low
MAX,TPCN1,Low
MAX,TOR3A,Low
MAX,TOR4A,Low
MAX,TNFAIP8L1,Low
MAX,TNRC6B,Low
MAX,TOMM34,Low
MAX,TOMM6,Low
MAX,TONSL,Low
MAX,TNS4,Low
MAX,TOM1,Low
MAX,TOMM20,Low
MAX,TNXA,Low
MAX,TNXB,Low
MAX,TNFRSF12A,Low
MAX,TNIP1,Low
MAX,TNRC18,Low
MAX,TNIP2,Low
MAX,TNK2,Low
MAX,TNFRSF1B,Low
MAX,TNFSF14,Low
MAX,TNFSF9,Low
MAX,TNFRSF4,Low
MAX,TNFRSF8,Low
MAX,TMEM184A,Low
MAX,TMEM47,Low
MAX,TMEM80,Low
MAX,TMUB1,Low
MAX,TNFAIP3,Low
MAX,TMEM89,Low
MAX,TMF1,Low
MAX,TMPPE,Low
MAX,TMEM91,Low
MAX,TMEM97,Low
MAX,TMEM5,Low
MAX,TMEM64,Low
MAX,TMEM74B,Low
MAX,TMEM68,Low
MAX,TMEM69,Low
MAX,TMEM51,Low
MAX,TMEM59L,Low
MAX,TMEM60,Low
MAX,TMEM52,Low
MAX,TMEM55B,Low
MAX,TMEM185B,Low
MAX,TMEM221,Low
MAX,TMEM33,Low
MAX,TMEM42,Low
MAX,TMEM43,Low
MAX,TMEM223,Low
MAX,TMEM241,Low
MAX,TMEM246,Low
MAX,TMEM231,Low
MAX,TMEM237,Low
MAX,TMEM187,Low
MAX,TMEM201,Low
MAX,TMEM220,Low
MAX,TMEM206,Low
MAX,TMEM219,Low
MAX,TMEM189,Low
MAX,TMEM192,Low
MAX,TMEM194A,Low
MAX,TMEM189-UBE2V1,Low
MAX,TMEM19,Low
MAX,TESC,Low
MAX,TESPA1,Low
MAX,TMEM116,Low
MAX,TMEM150A,Low
MAX,TMEM18,Low
MAX,TMEM151A,Low
MAX,TMEM167B,Low
MAX,TMEM175,Low
MAX,TMEM154,Low
MAX,TMEM167A,Low
MAX,TMEM120B,Low
MAX,TMEM138,Low
MAX,TMEM14C,Low
MAX,TMEM141,Low
MAX,TMEM147,Low
MAX,TMEM126A,Low
MAX,TMEM132A,Low
MAX,TMEM132E,Low
MAX,TMEM126B,Low
MAX,TMEM127,Low
MAX,TIPARP-AS1,Low
MAX,TLCD1,Low
MAX,TMCC1,Low
MAX,TMEM102,Low
MAX,TMEM109,Low
MAX,TMEM11,Low
MAX,TMCO6,Low
MAX,TMED3,Low
MAX,TMEFF2,Low
MAX,TMCO7,Low
MAX,TMED1,Low
MAX,TLE4,Low
MAX,TMA16,Low
MAX,TMC8,Low
MAX,TMC5,Low
MAX,TMC6,Low
MAX,TLE6,Low
MAX,TM4SF1,Low
MAX,TM9SF4,Low
MAX,TLL2,Low
MAX,TM2D3,Low
MAX,TEX12,Low
MAX,THBS3,Low
MAX,TIMELESS,Low
MAX,TIMM9,Low
MAX,TIPARP,Low
MAX,TIMM10,Low
MAX,TIMM44,Low
MAX,TIMM8B,Low
MAX,TIMM13,Low
MAX,TIMM17B,Low
MAX,THG1L,Low
MAX,THY1,Low
MAX,TIGD5,Low
MAX,TIAM1,Low
MAX,TIGD2,Low
MAX,THNSL1,Low
MAX,THRAP3,Low
MAX,THUMPD2,Low
MAX,THOC6,Low
MAX,THOP1,Low
MAX,TEX264,Low
MAX,THAP11,Low
MAX,THAP8,Low
MAX,THAP9,Low
MAX,THBD,Low
MAX,THAP4,Low
MAX,THAP7,Low
MAX,THAP7-AS1,Low
MAX,THAP5,Low
MAX,THAP6,Low
MAX,TFAM,Low
MAX,TGFBRAP1,Low
MAX,THADA,Low
MAX,TGIF1,Low
MAX,TGS1,Low
MAX,TFAP4,Low
MAX,TFR2,Low
MAX,TFRC,Low
MAX,TFB1M,Low
MAX,TFB2M,Low
MAX,MIR3618,Low
MAX,MIR3646,Low
MAX,PALM3,Low
MAX,POGLUT1,Low
MAX,TBP,Low
MAX,TBX1,Low
MAX,TBX15,Low
MAX,TDRD10,Low
MAX,TEAD3,Low
MAX,TEN1,Low
MAX,TEN1-CDK3,Low
MAX,TENC1,Low
MAX,TEAD4,Low
MAX,TELO2,Low
MAX,TEC,Low
MAX,TEKT4P2,Low
MAX,TBX3,Low
MAX,TCF25,Low
MAX,TCTN3,Low
MAX,TDG,Low
MAX,TDP1,Low
MAX,TCIRG1,Low
MAX,TCP11,Low
MAX,TCN2,Low
MAX,TCP10L,Low
MAX,TBX4,Low
MAX,TCEAL8,Low
MAX,TCF19,Low
MAX,TCEANC,Low
MAX,TCF12,Low
MAX,TBX6,Low
MAX,TCEAL3,Low
MAX,TCEAL6,Low
MAX,TCEAL1,Low
MAX,TCEAL2,Low
MAX,PANK1,Low
MAX,MIR4505,Low
MAX,MIR550A3,Low
MAX,MLL,Low
MAX,MNF1,Low
MAX,TBL1XR1,Low
MAX,MNX1,Low
MAX,MRAS,Low
MAX,MOB2,Low
MAX,MPZ,Low
MAX,MLLT4,Low
MAX,MMP17,Low
MAX,MMP23B,Low
MAX,MMS19,Low
MAX,MLXIP,Low
MAX,MMP15,Low
MAX,MLXIPL,Low
MAX,MMAB,Low
MAX,MIR564,Low
MAX,MIR935,Low
MAX,MLH3,Low
MAX,MLKL,Low
MAX,MIR937,Low
MAX,MLF1IP,Low
MAX,MIRLET7I,Low
MAX,MLANA,Low
MAX,MIR5692B,Low
MAX,MIR766,Low
MAX,MIR770,Low
MAX,MIR92B,Low
MAX,MIR615,Low
MAX,MIR665,Low
MAX,MIR630,Low
MAX,MIR636,Low
MAX,MIR4515,Low
MAX,MIR451A,Low
MAX,MIR4754,Low
MAX,MIR5088,Low
MAX,MIR550A2,Low
MAX,MIR5189,Low
MAX,MIR550A1,Low
MAX,MIR548AD,Low
MAX,MIR548O2,Low
MAX,MIR4767,Low
MAX,MIR5047,Low
MAX,MIR5087,Low
MAX,MIR4779,Low
MAX,MIR5008,Low
MAX,MIR4801,Low
MAX,MIR484,Low
MAX,MIR451B,Low
MAX,MIR4665,Low
MAX,MIR4721,Low
MAX,MIR4740,Low
MAX,MIR4674,Low
MAX,MIR4716,Low
MAX,MIR4690,Low
MAX,MIR4710,Low
MAX,MIR4521,Low
MAX,MIR4657,Low
MAX,SLC39A7,Low
MAX,MIR4659B,Low
MAX,MIR4530,Low
MAX,MIR4648,Low
MAX,MIR4646,Low
MAX,MIR4647,Low
MAX,MIR3649,Low
MAX,MIR3651,Low
MAX,MIR3652,Low
MAX,MIR4426,Low
MAX,MIR4498,Low
MAX,PANK3,Low
MAX,PFDN5,Low
MAX,PIGP,Low
MAX,MIR4441,Low
MAX,MIR4479,Low
MAX,MIR4482-1,Low
MAX,MIR4482-2,Low
MAX,MIR4444-1,Low
MAX,MIR4470,Low
MAX,MIR4449,Low
MAX,MIR4458,Low
MAX,MIR365A,Low
MAX,MIR4256,Low
MAX,MIR4297,Low
MAX,PIGT,Low
MAX,MIR4258,Low
MAX,MIR4287,Low
MAX,MIR4278,Low
MAX,MIR4284,Low
MAX,MIR3661,Low
MAX,MIR3912,Low
MAX,MIR3913-1,Low
MAX,MIR3917,Low
MAX,MIR3675,Low
MAX,MIR3908,Low
MAX,MIR3676,Low
MAX,MIR384,Low
MAX,PFDN6,Low
MAX,PHF20L1,Low
MAX,PI4KAP1,Low
MAX,PIGH,Low
MAX,PIAS4,Low
MAX,PIF1,Low
MAX,PICALM,Low
MAX,PIDD,Low
MAX,PHF23,Low
MAX,PHOSPHO2-KLHL23,Low
MAX,PI4K2B,Low
MAX,PI4KA,Low
MAX,PHF8,Low
MAX,PHOSPHO2,Low
MAX,PHKG2,Low
MAX,PHLDA2,Low
MAX,PFKFB3,Low
MAX,PGP,Low
MAX,PHF15,Low
MAX,PHF20,Low
MAX,PGPEP1,Low
MAX,PHF10,Low
MAX,PHC2,Low
MAX,PHF1,Low
MAX,PFKM,Low
MAX,PGGT1B,Low
MAX,PGK1,Low
MAX,PGM2,Low
MAX,PFKP,Low
MAX,PGAP2,Low
MAX,PFN1,Low
MAX,PFN2,Low
MAX,PANX1,Low
MAX,PDCD5,Low
MAX,PDSS1,Low
MAX,PEX14,Low
MAX,PEX19,Low
MAX,PEX7,Low
MAX,PEX3,Low
MAX,PEX5,Low
MAX,PDZD7,Low
MAX,PER3,Low
MAX,PES1,Low
MAX,PEX10,Low
MAX,PDZD8,Low
MAX,PER2,Low
MAX,PEAK1,Low
MAX,PELP1,Low
MAX,PDCD6,Low
MAX,PDHX,Low
MAX,PDK1,Low
MAX,PDPR,Low
MAX,PDIA3,Low
MAX,PDIA6,Low
MAX,PDIA4,Low
MAX,PDIA5,Low
MAX,PDDC1,Low
MAX,PDE4D,Low
MAX,PDE8A,Low
MAX,PDGFB,Low
MAX,PDE12,Low
MAX,PDE4C,Low
MAX,PDE2A,Low
MAX,PDE4A,Low
MAX,PAPD7,Low
MAX,PCDHA4,Low
MAX,PCSK6,Low
MAX,PDCD4,Low
MAX,PCSK7,Low
MAX,PDCD2L,Low
MAX,PCYT1A,Low
MAX,PDAP1,Low
MAX,PCDHA6,Low
MAX,PCGF2,Low
MAX,PCM1,Low
MAX,PCOLCE2,Low
MAX,PCDHB1,Low
MAX,PCF11,Low
MAX,PCDHGA12,Low
MAX,PCDHGA4,Low
MAX,PAQR4,Low
MAX,PAWR,Low
MAX,PCBP1-AS1,Low
MAX,PCCB,Low
MAX,PAX2,Low
MAX,PCBD2,Low
MAX,PBRM1,Low
MAX,PBXIP1,Low
MAX,PAQR5,Low
MAX,PARPBP,Low
MAX,PARS2,Low
MAX,PARVB,Low
MAX,PAQR7,Low
MAX,PARP6,Low
MAX,PARP16,Low
MAX,PARP3,Low
MAX,MRE11A,Low
MAX,MTCH1,Low
MAX,NOD2,Low
MAX,OBFC2A,Low
MAX,OSGEPL1,Low
MAX,PACRGL,Low
MAX,PALB2,Low
MAX,PALLD,Low
MAX,POLA1,Low
MAX,PACSIN2,Low
MAX,PAIP2,Low
MAX,PAK1,Low
MAX,PAK1IP1,Low
MAX,PACSIN3,Low
MAX,PAICS,Low
MAX,PAFAH1B3,Low
MAX,PAGE5,Low
MAX,OSGIN1,Low
MAX,P2RX5-TAX1BP3,Low
MAX,PA2G4P4,Low
MAX,PAAF1,Low
MAX,PABPC1,Low
MAX,P2RX7,Low
MAX,PA2G4,Low
MAX,P2RY2,Low
MAX,P4HA1,Low
MAX,OSM,Low
MAX,OXCT1,Low
MAX,OXR1,Low
MAX,P2RX5,Low
MAX,OSMR,Low
MAX,OTUB2,Low
MAX,OTUD3,Low
MAX,OTOA,Low
MAX,OTUB1,Low
MAX,OCA2,Low
MAX,OR51D1,Low
MAX,ORMDL1,Low
MAX,OSBPL9,Low
MAX,OSBP,Low
MAX,OSBPL8,Low
MAX,OSBPL1A,Low
MAX,OSBPL5,Low
MAX,OR52M1,Low
MAX,ORAI3,Low
MAX,ORAOV1,Low
MAX,ORC5,Low
MAX,OR52N1,Low
MAX,ORAI1,Low
MAX,OR52R1,Low
MAX,OR6K2,Low
MAX,ODC1,Low
MAX,OPLAH,Low
MAX,OR13J1,Low
MAX,OR2Z1,Low
MAX,OPN3,Low
MAX,OR10A5,Low
MAX,OPRL1,Low
MAX,OR10A2,Low
MAX,ODF2,Low
MAX,OLA1,Low
MAX,OLFM2,Low
MAX,OMA1,Low
MAX,OGDH,Low
MAX,OIP5-AS1,Low
MAX,OGDHL,Low
MAX,OGFOD1,Low
MAX,NOL10,Low
MAX,NT5DC2,Low
MAX,NUFIP1,Low
MAX,NXPH1,Low
MAX,NXT1,Low
MAX,OBFC1,Low
MAX,OAS1,Low
MAX,OAZ1,Low
MAX,NUP188,Low
MAX,NUP88,Low
MAX,NUS1,Low
MAX,NUP93,Low
MAX,NUP98,Low
MAX,NUP35,Low
MAX,NUP62CL,Low
MAX,NUP37,Low
MAX,NUP50,Low
MAX,NT5DC3,Low
MAX,NUDCD2,Low
MAX,NUDT5,Low
MAX,NUDT8,Low
MAX,NUDCD3,Low
MAX,NUDT19,Low
MAX,NUDT16P1,Low
MAX,NUDT18,Low
MAX,NTHL1,Low
MAX,NUBP1,Low
MAX,NUBPL,Low
MAX,NUDC,Low
MAX,NTNG2,Low
MAX,NUAK2,Low
MAX,NTSR1,Low
MAX,NTSR2,Low
MAX,NOL11,Low
MAX,NR2F2,Low
MAX,NSD1,Low
MAX,NSMCE2,Low
MAX,NSUN2,Low
MAX,NT5C,Low
MAX,NR4A3,Low
MAX,NRG4,Low
MAX,NRM,Low
MAX,NS3BP,Low
MAX,NR6A1,Low
MAX,NRF1,Low
MAX,NRD1,Low
MAX,NREP,Low
MAX,NOL7,Low
MAX,NPAS2,Low
MAX,NR0B2,Low
MAX,NR1D2,Low
MAX,NPHP4,Low
MAX,NR0B1,Low
MAX,NPL,Low
MAX,NPRL3,Low
MAX,NOL8,Low
MAX,NOP58,Low
MAX,NOTCH1,Low
MAX,NOV,Low
MAX,NOLC1,Low
MAX,NOP14,Low
MAX,NOM1,Low
MAX,NOP10,Low
MAX,MTCH2,Low
MAX,NCOA6,Low
MAX,NFE2L3,Low
MAX,NLGN1,Low
MAX,NMT1,Low
MAX,NNT,Low
MAX,NOD1,Low
MAX,NOA1,Low
MAX,NOB1,Low
MAX,NLRP1,Low
MAX,NME6,Low
MAX,NMNAT3,Low
MAX,NMRAL1,Low
MAX,NME1,Low
MAX,NME4,Low
MAX,NME1-NME2,Low
MAX,NME3,Low
MAX,NFIA,Low
MAX,NFYB,Low
MAX,NIPAL3,Low
MAX,NKX3-2,Low
MAX,NKX6-3,Low
MAX,NGLY1,Low
MAX,NINJ2,Low
MAX,NHEJ1,Low
MAX,NID1,Low
MAX,NFIB,Low
MAX,NFKBIE,Low
MAX,NFKBIZ,Low
MAX,NFX1,Low
MAX,NFIC,Low
MAX,NFKBIB,Low
MAX,NFIL3,Low
MAX,NFKBIA,Low
MAX,NCOA7,Low
MAX,NEDD1,Low
MAX,NEURL,Low
MAX,NEURL2,Low
MAX,NFE2L2,Low
MAX,NFAT5,Low
MAX,NFE2L1,Low
MAX,NEFH,Low
MAX,NETO2,Low
MAX,NEU1,Low
MAX,NEU3,Low
MAX,NEIL2,Low
MAX,NET1,Low
MAX,NEK1,Low
MAX,NEK6,Low
MAX,NCOR2,Low
MAX,NDUFB9,Low
MAX,NEAT1,Low
MAX,NECAP2,Low
MAX,NDUFS3,Low
MAX,NDUFV3,Low
MAX,NDUFS6,Low
MAX,NDUFS7,Low
MAX,NCR3LG1,Low
MAX,NDUFA4L2,Low
MAX,NDUFAF4,Low
MAX,NDUFB7,Low
MAX,NDE1,Low
MAX,NDUFA11,Low
MAX,NDNL2,Low
MAX,NDRG3,Low
MAX,MTDH,Low
MAX,MYO10,Low
MAX,NAGLU,Low
MAX,NAT8B,Low
MAX,NCOA5,Low
MAX,NBEA,Low
MAX,NCAPH,Low
MAX,NBEAL2,Low
MAX,NBL1,Low
MAX,NAGPA,Low
MAX,NAPSA,Low
MAX,NAT10,Low
MAX,NAPSB,Low
MAX,NARF,Low
MAX,NAIF1,Low
MAX,NAPA,Low
MAX,NAMPT,Low
MAX,NANP,Low
MAX,MYO18B,Low
MAX,NAA50,Low
MAX,NADKD1,Low
MAX,NADSYN1,Low
MAX,NAF1,Low
MAX,NAA60,Low
MAX,NADK,Low
MAX,NAAA,Low
MAX,NACAP1,Low
MAX,MYO19,Low
MAX,MZT1,Low
MAX,NAA40,Low
MAX,NAA20,Low
MAX,NAA25,Low
MAX,MYO1C,Low
MAX,MZB1,Low
MAX,MZF1,Low
MAX,MYO1H,Low
MAX,MYO9A,Low
MAX,MTERFD1,Low
MAX,MURC,Low
MAX,MYBBP1A,Low
MAX,MYL5,Low
MAX,PRKG1,Low
MAX,MYNN,Low
MAX,MYBL1,Low
MAX,MYH9,Low
MAX,MYL12A,Low
MAX,MYCBP2,Low
MAX,MYD88,Low
MAX,MUS81,Low
MAX,MXD1,Low
MAX,MYADM,Low
MAX,MXD3,Low
MAX,MXI1,Low
MAX,MUTED,Low
MAX,MVK,Low
MAX,MVP,Low
MAX,MUTED-TXNDC5,Low
MAX,MUTYH,Low
MAX,MTFP1,Low
MAX,MTR,Low
MAX,MUC1,Low
MAX,MUC2,Low
MAX,MUC5B,Low
MAX,MTRR,Low
MAX,MTVR2,Low
MAX,MTX1,Low
MAX,MTSS1L,Low
MAX,MTUS2,Low
MAX,MTFR1,Low
MAX,MTM1,Low
MAX,MTPAP,Low
MAX,MTO1,Low
MAX,MTOR,Low
MAX,MTG1,Low
MAX,MTHFD2L,Low
MAX,MTHFSD,Low
MAX,MTHFD1,Low
MAX,MTHFD2,Low
MAX,MRFAP1L1,Low
MAX,MRI1,Low
MAX,MRM1,Low
MAX,MRPL34,Low
MAX,MSH4,Low
MAX,MSTO2P,Low
MAX,PSMC2,Low
MAX,RAD17,Low
MAX,MT1E,Low
MAX,POLB,Low
MAX,MTA2,Low
MAX,MTAP,Low
MAX,MSH5,Low
MAX,MST1P2,Low
MAX,MST4,Low
MAX,MSTO1,Low
MAX,MSH5-SAPCD1,Low
MAX,MSLN,Low
MAX,MSI2,Low
MAX,MSL3P1,Low
MAX,MRPL36,Low
MAX,MRPS22,Low
MAX,MS4A13,Low
MAX,MS4A15,Low
MAX,MSC,Low
MAX,MRPS27,Low
MAX,MRRF,Low
MAX,MRS2,Low
MAX,MRPS34,Low
MAX,MRPS36,Low
MAX,MRPL4,Low
MAX,MRPL49,Low
MAX,MRPS2,Low
MAX,MRPL54,Low
MAX,MRPS18B,Low
MAX,MRPL40,Low
MAX,MRPL45P2,Low
MAX,MRPL48,Low
MAX,MRPL43,Low
MAX,MRPL45,Low
MAX,MRO,Low
MAX,MRP63,Low
MAX,MRPL15,Low
MAX,MRPL30,Low
MAX,RAD18,Low
MAX,RASA4,Low
MAX,MRPL17,Low
MAX,MRPL3,Low
MAX,MRPL2,Low
MAX,MRPL22,Low
MAX,MRPL12,Low
MAX,RASAL3,Low
MAX,RBM15,Low
MAX,RBM18,Low
MAX,RBM19,Low
MAX,RASGRP2,Low
MAX,RASSF7,Low
MAX,RBBP7,Low
MAX,RASSF1,Low
MAX,RASSF2,Low
MAX,RAD23A,Low
MAX,RAMP2,Low
MAX,RAP2C,Low
MAX,RAPGEF6,Low
MAX,RARRES1,Low
MAX,RANGRF,Low
MAX,RAP2A,Low
MAX,RAP2B,Low
MAX,RAP1A,Low
MAX,RAP1GAP,Low
MAX,RAD50,Low
MAX,RAI14,Low
MAX,RALYL,Low
MAX,RALGAPB,Low
MAX,RALGDS,Low
MAX,RAD51D,Low
MAX,RAET1K,Low
MAX,RAI1,Low
MAX,RAD54L,Low
MAX,RAD9A,Low
MAX,PSMC3,Low
MAX,PWP1,Low
MAX,RAB30,Low
MAX,RAB7A,Low
MAX,RAC3,Low
MAX,RAB8A,Low
MAX,RABEPK,Low
MAX,RABL3,Low
MAX,RABAC1,Low
MAX,RABEP1,Low
MAX,RAB31,Low
MAX,RAB42,Low
MAX,RAB5C,Low
MAX,RAB4A,Low
MAX,RAB5A,Low
MAX,RAB36,Low
MAX,RAB3GAP2,Low
MAX,RAB40C,Low
MAX,RAB39A,Low
MAX,RAB3A,Low
MAX,PWP2,Low
MAX,RAB11FIP1,Low
MAX,RAB17,Low
MAX,RAB22A,Low
MAX,RAB27A,Low
MAX,RAB11FIP2,Low
MAX,RAB13,Low
MAX,RAB14,Low
MAX,RAB11FIP3,Low
MAX,RAB11FIP5,Low
MAX,PWWP2A,Low
MAX,QKI,Low
MAX,RAB10,Low
MAX,QRFP,Low
MAX,QTRTD1,Low
MAX,PXMP4,Low
MAX,PYGB,Low
MAX,QARS,Low
MAX,PXT1,Low
MAX,PYCR2,Low
MAX,PSMC4,Low
MAX,PTPMT1,Low
MAX,PURG,Low
MAX,PVRIG,Low
MAX,PVRL2,Low
MAX,PUS1,Low
MAX,PUS7L,Low
MAX,PUSL1,Low
MAX,PUS3,Low
MAX,PUS7,Low
MAX,PTPRA,Low
MAX,PTX4,Low
MAX,PURB,Low
MAX,PUF60,Low
MAX,PURA,Low
MAX,PTPRH,Low
MAX,PTRH1,Low
MAX,PTRHD1,Low
MAX,PTPRVP,Low
MAX,PTPRZ1,Low
MAX,PSMC6,Low
MAX,PTGES3L-AARSD1,Low
MAX,PTP4A1,Low
MAX,PTPDC1,Low
MAX,PTPLB,Low
MAX,PTGR2,Low
MAX,PTK6,Low
MAX,PTMA,Low
MAX,PTH1R,Low
MAX,PTH2,Low
MAX,PSMD10,Low
MAX,PTGDS,Low
MAX,PTGES3L,Low
